"","X","eventid","iyear","imonth","iday","extended","country","region","latitude","longitude","specificity","vicinity","crit1","crit2","crit3","doubtterr","multiple","success","suicide","attacktype1","targtype1","targsubtype1","natlty1","guncertain1","individual","weaptype1","weapsubtype1","nkill","Cluster"
"2470",101368,201402010013,2014,2,1,1,113,10,32.069286,20.151144,1,0,1,1,0,1,0,1,0,6,4,34,113,0,0,13,21,0,1
"2471",84544,201202100023,2012,2,10,1,4,6,36.517618,66.600937,3,0,1,1,1,0,0,1,0,6,3,25,4,0,0,13,23,0,2
"2472",138285,201703100047,2017,3,10,0,95,10,30.273654,47.223712,3,0,1,1,1,0,0,1,0,3,3,25,95,0,0,6,7,0,3
"2473",11346,198108200006,1981,8,20,0,61,2,13.738762,-89.054916,1,0,1,1,0,1,0,1,0,2,4,29,61,0,0,5,2,6,2
"2474",134921,201610290009,2016,10,29,0,4,6,31.628871,65.737175,2,0,1,1,1,0,0,0,1,1,3,25,4,0,0,6,15,2,1
"2475",64260,200604050026,2006,4,5,1,6,10,36.831927,6.27156,2,0,1,1,1,1,0,1,0,6,14,71,6,1,0,13,23,1,1
"2476",27332,198804200002,1988,4,20,0,49,2,9.933333,-84.083333,1,0,1,1,1,0,0,1,0,3,2,21,217,0,0,6,15,0,2
"2477",13942,198211120003,1982,11,12,0,159,3,-12.068306,-75.210163,1,0,1,1,0,1,0,1,0,2,4,29,159,0,0,5,2,7,1
"2478",79508,201012070004,2010,12,7,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,2,2,18,95,0,0,5,5,1,1
"2479",131562,201607050025,2016,7,5,0,4,6,32.779785,67.619591,1,0,1,1,1,0,0,1,0,2,3,22,4,0,0,5,5,5,3
"2480",26407,198712260007,1987,12,26,0,160,5,13.291837,123.491577,1,0,1,1,0,1,0,1,0,2,4,29,160,0,0,5,2,5,3
"2481",128216,201603200023,2016,3,20,0,160,5,10.950626,123.336393,1,0,1,1,1,0,0,0,0,2,14,75,160,1,0,5,5,2,3
"2482",131475,201607020022,2016,7,2,0,19,6,22.736163,89.037048,2,0,1,1,1,0,0,1,0,2,15,85,19,0,0,9,23,0,6
"2483",31285,198908020028,1989,8,2,0,159,3,-11.822224,-75.392952,3,0,1,1,1,0,1,1,0,3,21,107,159,0,0,6,16,0,8
"2484",4887,197803120003,1978,3,12,0,61,2,13.5,-88.866667,1,0,1,1,1,0,0,1,0,3,16,90,61,0,0,6,16,0,3
"2485",136382,201612200026,2016,12,20,0,195,11,12.717388,24.900562,1,0,1,1,1,0,0,1,0,2,14,68,195,0,0,5,5,1,3
"2486",7159,197907240002,1979,7,24,0,185,8,43.34271,-1.75897,1,0,1,1,1,0,0,1,0,3,1,2,185,0,0,6,16,0,3
"2487",61214,200405200004,2004,5,20,0,45,3,2.93303,-75.285828,1,0,1,1,1,0,1,1,0,2,3,22,45,1,0,5,5,0,3
"2488",21250,198511030006,1985,11,3,0,43,3,-41.472903,-72.9369,1,0,1,1,1,0,0,1,0,3,2,21,43,1,0,6,16,0,1
"2489",78654,201009190024,2010,9,19,0,92,6,25.055543,83.688717,1,0,1,1,1,0,0,1,0,2,14,67,92,1,0,5,5,2,1
"2490",86347,201205170019,2012,5,17,0,95,10,36.354145,43.14357,1,0,1,1,0,1,0,1,0,2,4,36,95,0,0,5,5,2,7
"2491",38110,199108090023,1991,8,9,0,186,6,43.1839,-76.978462,5,0,1,1,1,0,0,1,0,2,14,75,186,0,0,5,2,7,3
"2492",115449,201502110101,2015,2,11,0,19,6,22.963455,91.343439,1,0,1,1,1,0,0,1,0,3,22,109,19,0,0,6,17,0,3
"2493",46673,199501250003,1995,1,25,0,209,10,41.106178,28.689863,1,0,1,1,1,0,0,1,0,3,2,15,209,0,0,6,7,0,3
"2494",143824,201710170017,2017,10,17,0,4,6,34.403286,69.12522,3,0,1,1,1,0,0,0,1,3,20,110,153,0,0,6,13,0,1
"2495",23499,198610180007,1986,10,18,0,185,8,43.258434,-2.921819,1,0,1,1,1,0,1,1,0,3,1,4,69,1,0,6,16,0,1
"2496",16337,198312090001,1983,12,9,0,185,8,43.258434,-2.921819,1,0,1,1,1,0,0,1,0,3,1,3,185,0,0,6,16,0,8
"2497",11236,198108040006,1981,8,4,1,83,2,14.622869,-90.529068,1,0,1,1,1,-9,0,1,0,6,15,85,185,0,0,13,23,0,3
"2498",22712,198606180001,1986,6,18,0,110,10,33.888523,35.503513,1,0,1,1,1,-9,0,1,0,3,1,3,110,0,0,6,16,0,3
"2499",63337,200511070001,2005,11,7,0,89,4,22.281867,114.161326,1,0,1,1,1,1,0,1,0,3,10,53,44,0,0,6,9,0,2
"2500",94078,201305280015,2013,5,28,0,205,5,6.437021,101.491429,1,1,1,1,0,1,0,1,0,3,4,27,205,0,0,6,11,0,1
"2501",169,197004190003,1970,4,19,0,217,1,47.610786,-122.331306,1,0,1,1,1,0,1,1,0,3,1,2,217,0,0,6,16,0,1
"2502",24442,198703230024,1987,3,23,0,603,8,55.011562,-7.312045,1,0,1,1,1,0,0,1,0,3,3,25,233,0,0,6,16,2,1
"2503",4723,197802020003,1978,2,2,0,183,11,-26.141151,28.427501,1,0,1,1,1,0,0,1,0,9,3,22,183,0,0,13,23,0,6
"2504",106273,201406030001,2014,6,2,0,182,11,4.684885,46.622807,1,0,1,1,0,1,0,1,0,2,4,27,422,0,0,5,5,6,4
"2505",116453,201503130017,2015,3,13,1,113,10,32.867867,13.189067,1,0,1,1,1,0,0,1,0,6,14,84,113,0,0,5,5,0,3
"2506",81061,201104270011,2011,4,27,0,153,6,34.217285,71.561043,1,0,1,1,1,0,0,1,0,3,8,50,153,0,0,6,7,0,1
"2507",77148,201005110011,2010,5,11,0,160,5,6.618127,122.249578,3,0,1,1,1,0,1,1,0,7,8,49,160,0,0,8,18,0,3
"2508",140355,201705310025,2017,5,31,0,182,11,2.059819,45.326115,1,0,1,1,1,0,0,1,0,1,4,33,182,0,0,5,3,1,4
"2509",126454,201601240031,2016,1,24,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,16,2,3
"2510",45135,199405260020,1994,5,26,0,58,2,19.580351,-70.987427,1,0,1,1,1,0,0,1,0,3,2,15,58,0,0,6,16,0,3
"2511",3403,197610260002,1976,10,26,0,603,8,54.347539,-6.656108,1,0,1,1,0,1,0,1,0,1,4,34,233,0,0,5,5,1,6
"2512",95300,201307160006,2013,7,16,0,95,10,36.354145,43.14357,1,0,1,1,0,1,0,1,0,3,4,29,95,0,0,6,16,1,3
"2513",43186,199211120006,1992,11,12,0,83,2,15.044444,-91.408333,1,0,1,1,1,-9,0,1,0,2,3,22,83,0,0,5,2,0,2
"2514",18629,198409160002,1984,9,16,0,145,2,13.62679,-85.8254,1,0,1,1,0,1,0,1,0,2,4,29,145,0,0,5,2,93,1
"2515",75882,200912270016,2009,12,26,0,45,3,3.985581,-74.484205,1,0,1,1,1,0,0,1,0,7,19,99,45,1,0,8,20,0,3
"2516",9342,198008200007,1980,8,20,0,100,2,18.021429,-76.798279,1,0,1,1,1,-9,0,1,0,2,1,11,100,0,0,5,2,3,4
"2517",83126,201111100040,2011,11,10,0,60,10,31.126646,33.800865,1,1,1,1,1,0,0,1,0,3,21,106,60,0,0,6,16,0,3
"2518",65346,200610160001,2006,10,16,0,186,6,8.577826,81.218719,1,0,1,1,1,1,0,1,1,3,4,27,186,0,0,6,15,103,2
"2519",135385,201611130064,2016,11,13,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,19,99,95,0,0,6,16,1,2
"2520",140988,201706220012,2017,6,22,0,92,6,23.107772,85.288446,2,0,1,1,1,0,0,1,0,1,2,15,92,0,0,5,5,1,6
"2521",16980,198403060007,1984,3,6,0,43,3,-33.366238,-70.505302,1,0,1,1,1,0,0,1,0,2,3,22,43,1,0,5,2,0,1
"2522",15621,198308140002,1983,8,14,0,186,6,9.666399,80.020477,1,0,1,1,1,0,0,1,0,1,22,109,186,0,0,5,5,1,3
"2523",60102,200302100002,2003,2,10,0,155,10,31.907141,35.198219,1,0,1,1,1,0,0,0,1,3,14,75,97,0,0,6,13,0,4
"2524",3208,197607180009,1976,7,18,0,185,8,40.465595,-3.696263,1,0,1,1,1,0,0,1,0,3,2,21,185,0,0,6,16,0,4
"2525",135749,201611250029,2016,11,25,0,147,11,9.521389,8.387778,3,0,1,1,1,0,0,1,0,2,14,75,147,0,0,5,5,4,1
"2526",28473,198809070008,1988,9,7,0,185,8,42.231356,-8.712447,1,0,1,1,1,0,0,1,0,3,1,3,185,0,0,6,16,0,3
"2527",71821,200812040033,2008,12,4,0,167,9,43.316667,45.066667,1,0,0,1,1,1,0,1,0,3,1,11,167,0,0,6,17,0,3
"2528",80507,201103110007,2011,3,11,0,95,10,35.45211,44.375465,1,0,1,1,1,0,0,1,0,3,1,3,95,0,0,6,15,0,1
"2529",72823,200903130001,2009,3,13,0,74,7,41.709981,44.792998,1,0,1,1,1,0,0,1,0,3,3,25,74,0,0,6,7,0,1
"2530",129939,201605140067,2016,5,15,0,14,12,-37.698179,144.965079,1,0,1,1,1,0,0,1,0,7,15,87,14,0,0,8,19,0,2
"2531",4987,197804210001,1978,4,21,1,349,10,38.395649,67.143311,5,0,1,1,1,0,0,1,0,6,11,57,185,0,0,13,23,0,4
"2532",3292,197609010002,1976,9,1,0,11,3,-34.61768,-58.444435,1,0,1,1,1,0,0,1,0,6,14,67,217,0,0,13,23,0,1
"2533",13096,198206030006,1982,6,3,0,69,8,42.698684,2.895872,1,0,1,1,1,0,0,1,0,2,3,22,69,0,0,8,18,0,7
"2534",67411,200709230009,2007,9,23,0,92,6,24.795452,84.999431,3,0,1,1,1,0,0,1,0,2,3,25,92,0,0,5,5,4,2
"2535",139146,201704150035,2017,4,15,0,153,6,32.46252,69.738365,2,0,1,1,1,0,0,1,0,3,14,68,153,0,0,6,16,0,3
"2536",18567,198409060001,1984,9,6,0,101,4,35.689125,139.747742,1,0,1,1,1,-9,0,1,0,2,14,79,184,0,0,8,19,0,1
"2537",111174,201410110006,2014,10,11,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,19,99,95,0,0,6,16,2,4
"2538",45304,199406190002,1994,6,19,0,160,5,14.596051,120.978666,1,0,0,1,1,1,0,0,0,6,14,71,160,0,0,5,2,0,3
"2539",727,197106060002,1971,6,6,0,217,1,37.454697,-122.177909,1,0,1,1,1,-9,0,1,0,3,1,3,217,0,0,6,16,0,5
"2540",111179,201410110013,2014,10,11,0,95,10,33.649971,44.261543,1,0,1,1,1,0,0,1,1,3,14,74,95,0,0,6,13,5,2
"2541",57659,200103230001,2001,3,23,1,186,6,6.875271,81.830633,1,1,1,1,1,0,0,1,0,6,14,72,186,1,0,5,5,0,3
"2542",40190,199202190006,1992,2,19,0,209,10,37.33083,42.184602,1,0,1,1,1,0,0,1,0,1,2,18,209,0,0,5,2,2,2
"2543",40419,199203130014,1992,3,13,0,153,6,25.389288,68.357338,1,1,1,1,1,0,0,1,0,3,19,100,153,0,0,6,11,0,3
"2544",86792,201206080014,2012,6,8,0,167,9,43.508421,44.591164,1,0,1,1,1,0,0,1,0,3,2,18,167,0,0,6,11,0,1
"2545",50074,199606050007,1996,6,5,0,604,11,-1.298456,29.593583,1,0,1,1,1,0,0,1,0,2,14,75,604,0,0,5,5,28,6
"2546",106539,201406090033,2014,6,9,0,182,11,4.348175,43.163689,1,1,1,1,0,1,0,1,0,9,4,34,422,0,0,13,23,17,3
"2547",62701,200507010009,2005,7,1,0,209,10,37.922218,40.184376,1,1,1,1,1,0,0,1,0,3,3,25,209,0,0,6,12,0,3
"2548",40300,199203030008,1992,3,3,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,1,0,3,10,55,153,0,0,6,16,0,1
"2549",5307,197808200005,1978,8,20,0,362,8,7.716666,69.147011,5,0,1,1,0,1,0,1,0,3,4,27,216,0,0,6,16,0,3
"2550",101645,201402080076,2014,2,8,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,76,95,0,0,6,15,1,1
"2551",56807,200009130009,2000,9,13,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,1,0,2,2,15,153,1,0,5,5,2,6
"2552",86931,201206140005,2012,6,14,0,228,10,14.326655,47.447216,1,1,1,1,1,0,0,1,0,2,21,106,228,0,0,5,5,15,2
"2553",79285,201011160008,2010,11,16,0,4,6,32.666404,65.903629,1,0,1,1,1,0,0,1,0,2,1,13,4,0,0,5,5,2,3
"2554",44539,199403240002,1994,3,24,0,603,8,54.077313,-6.608787,1,0,1,1,1,0,0,1,0,9,2,15,216,0,0,13,22,0,1
"2555",86181,201205110039,2012,5,11,0,69,8,41.918891,8.737554,4,0,1,1,1,0,1,1,0,3,14,76,155,0,0,6,16,0,1
"2556",68877,200803260014,2008,3,26,0,95,10,30.439771,47.574925,4,0,1,1,1,0,0,1,0,3,3,23,95,0,0,6,11,4,3
"2557",139913,201705170032,2017,5,17,1,4,6,36.001646,65.362895,3,0,1,1,1,0,0,1,0,6,14,72,4,0,0,13,23,30,1
"2558",64590,200605200005,2006,5,20,0,184,4,37.566535,126.977969,1,0,1,1,1,0,0,1,0,2,2,15,184,0,1,9,23,0,3
"2559",10185,198101250006,1981,1,25,0,61,2,14.091943,-88.747054,1,0,1,1,0,1,0,1,0,2,4,29,61,0,0,5,2,1,3
"2560",138445,201703170026,2017,3,17,0,75,8,53.551427,9.991202,1,0,1,1,1,0,1,1,0,7,3,23,75,0,0,8,18,0,1
"2561",58492,200109090002,2001,9,9,0,155,10,32.111805,35.490255,4,1,1,1,1,0,0,1,0,2,8,48,97,0,0,5,5,2,7
"2562",60754,200310080002,2003,10,8,0,98,8,41.890961,12.490069,1,0,1,1,1,0,0,0,0,3,6,43,185,0,0,6,14,0,6
"2563",102014,201402180061,2014,2,18,0,153,6,34.006004,71.53743,1,0,1,1,1,0,0,1,0,3,1,8,153,0,0,6,14,0,7
"2564",45577,199408020003,1994,8,2,0,45,3,3.429344,-76.516037,1,0,1,1,1,0,0,1,0,3,15,86,45,0,0,6,16,0,3
"2565",129968,201605150046,2016,5,15,0,138,5,25.615587,96.300826,2,0,1,1,1,0,1,1,0,7,1,10,138,0,0,8,18,0,7
"2566",120664,201507200058,2015,7,20,0,214,9,46.473007,30.738764,1,0,1,1,1,0,0,1,0,3,1,2,214,0,0,6,7,0,5
"2567",125317,201512160051,2015,12,16,0,4,6,34.635048,65.75609,3,0,1,1,1,0,0,1,0,6,14,68,4,1,0,13,23,1,4
"2568",129450,201605010033,2016,5,1,0,200,10,36.201721,37.14352,1,0,1,1,1,0,1,1,0,3,14,75,200,0,0,6,11,1,7
"2569",93645,201305120004,2013,5,12,0,182,11,0.412115,41.00811,1,1,1,1,0,1,0,1,0,3,4,29,422,0,0,6,11,2,1
"2570",133110,201608260014,2016,8,26,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,16,1,4
"2571",2510,197507260004,1975,7,26,0,217,1,25.774591,-80.214195,1,0,1,1,1,-9,0,1,0,3,14,80,217,0,0,6,16,0,8
"2572",77588,201006200013,2010,6,20,0,45,3,0.884572,-77.503387,1,0,1,1,1,0,0,1,0,3,21,108,45,1,0,6,16,0,1
"2573",118844,201505250107,2015,5,25,0,92,6,12.105069,75.205834,1,1,1,1,1,0,0,1,0,3,14,67,92,0,0,6,17,0,1
"2574",92682,201304090001,2013,4,9,0,4,6,31.517771,64.114227,3,0,1,1,1,0,0,1,0,3,14,73,4,0,0,6,16,5,1
"2575",2460,197506100002,1975,6,10,0,96,8,51.903347,-8.48825,1,0,1,1,1,0,0,1,0,1,14,68,96,0,0,5,5,1,6
"2576",27505,198805050004,1988,5,5,0,160,5,35.179554,37.613808,5,0,1,1,1,0,0,1,0,1,2,18,160,0,0,5,2,1,6
"2577",45297,199406180007,1994,6,18,0,168,11,-6.656733,73.056068,5,0,1,1,1,0,0,1,0,2,7,47,422,0,0,5,2,1,8
"2578",138033,201702280052,2017,2,28,0,75,8,52.50153,13.401851,1,0,1,1,1,0,0,1,0,7,1,13,75,0,0,8,18,0,3
"2579",69338,200805010017,2008,5,1,0,42,11,11.974328,34.621792,5,0,1,1,1,1,0,1,0,2,12,62,69,0,0,5,5,1,1
"2580",31989,198910030005,1989,10,3,0,159,3,-12.877014,-74.221968,1,0,1,1,1,0,0,1,0,1,1,7,159,0,0,5,3,3,7
"2581",84434,201202030002,2012,2,3,0,153,6,33.965565,71.469551,1,0,1,1,1,0,0,1,0,3,14,77,153,1,0,6,15,4,2
"2582",46379,199412110002,1994,12,11,0,60,10,27.732365,30.843773,1,0,1,1,1,0,0,0,0,1,3,25,60,0,0,13,23,0,7
"2583",143846,201710180028,2017,10,18,0,100,2,18.021429,-76.798279,1,0,1,1,1,0,0,1,0,7,15,86,100,0,0,8,18,0,3
"2584",25622,198709020008,1987,9,2,0,186,6,8.457907,81.268402,1,0,1,1,1,-9,1,1,0,7,1,7,186,0,0,8,18,0,2
"2585",84525,201202090015,2012,2,9,0,60,10,30.608472,33.617577,4,0,1,1,1,0,0,1,0,5,3,25,60,0,0,5,5,1,8
"2586",9958,198012090004,1980,12,9,0,61,2,13.5,-88.866667,1,0,1,1,0,1,0,1,0,2,4,29,61,0,0,5,2,50,5
"2587",62705,200507020002,2005,7,2,0,95,10,32.469238,44.416637,1,0,1,1,1,0,0,1,1,3,3,25,95,0,0,6,13,8,7
"2588",78166,201008130014,2010,8,13,0,153,6,25.1458,62.326557,1,0,1,1,1,0,0,1,0,3,10,55,153,0,0,6,7,0,7
"2589",113696,201412290029,2014,12,29,0,153,6,34.565494,71.477429,3,0,1,1,0,1,0,1,0,3,4,29,153,0,0,6,16,0,7
"2590",120209,201507060035,2015,7,6,0,95,10,34.92485,43.491413,1,0,1,1,1,0,0,1,0,3,14,75,95,0,0,6,15,0,4
"2591",104371,201404160064,2014,4,16,1,19,6,23.618999,90.498032,1,0,1,1,1,0,0,1,0,6,12,61,19,0,0,5,5,0,8
"2592",132126,201607250009,2016,7,25,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,1,2,95,0,0,6,16,2,2
"2593",144487,201711190032,2017,11,19,0,147,11,9.207335,8.926127,2,0,1,1,1,0,0,1,0,1,14,77,147,0,0,5,5,1,4
"2594",22361,198604270004,1986,4,27,0,45,3,5.37064,-74.1519,1,0,1,1,1,0,0,1,0,1,2,18,45,0,0,5,3,1,7
"2595",1515,197305190002,1973,5,19,0,11,3,-34.61768,-58.444435,1,0,1,1,1,-9,0,1,0,6,1,5,11,0,0,13,23,0,8
"2596",119052,201505310020,2015,5,31,0,92,6,34.399646,73.862489,1,0,1,1,0,1,0,1,1,2,4,27,92,0,0,6,11,5,3
"2597",31381,198908150004,1989,8,15,0,92,6,34.08374,74.789902,1,0,1,1,1,0,0,1,0,3,14,74,92,0,0,6,16,0,3
"2598",33681,199004070010,1990,4,7,0,94,10,35.724533,51.40519,1,0,1,1,0,1,0,1,0,3,4,29,94,0,0,6,16,0,4
"2599",41241,199205210016,1992,5,21,0,153,6,26.172116,68.835918,4,0,1,1,1,-9,0,1,0,6,2,18,153,0,0,13,23,0,1
"2600",142681,201708270033,2017,8,27,0,138,5,20.822035,92.366633,2,0,1,1,1,0,1,1,0,7,3,22,138,0,0,8,18,0,4
"2601",65089,200608190001,2006,8,19,0,6,10,36.79637,4.5836,1,0,1,1,0,1,0,1,0,2,4,29,6,1,0,5,2,3,1
"2602",141371,201707060032,2017,7,6,1,1004,11,7.013514,31.370949,2,0,1,1,1,0,0,1,0,6,7,47,422,1,0,13,23,0,1
"2603",52931,199708040007,1997,8,4,0,6,10,35.416684,1.476288,1,0,1,1,1,-9,0,1,0,9,14,67,6,0,0,13,23,4,4
"2604",108507,201407260071,2014,7,26,0,153,6,34.023849,71.26664,1,0,1,1,0,1,0,1,0,2,4,29,153,0,0,5,5,1,5
"2605",135256,201611090011,2016,11,9,0,173,10,17.447464,44.718525,1,0,1,1,1,0,0,1,0,3,1,6,173,0,0,6,11,0,1
"2606",91655,201302180017,2013,2,18,0,4,6,31.76147,64.621428,3,0,1,1,1,0,0,1,0,3,3,23,4,0,0,6,16,0,7
"2607",42477,199209210003,1992,9,21,0,153,6,34.359687,73.471054,1,0,1,1,1,0,0,0,0,1,2,15,92,0,0,5,3,0,1
"2608",63928,200602190004,2006,2,19,0,205,5,6.491822,101.3885,3,0,1,1,1,0,0,1,0,2,8,48,205,0,0,5,2,1,1
"2609",36754,199103290004,1991,3,29,0,110,10,33.917011,35.588733,1,0,1,1,1,0,0,1,0,3,14,83,110,0,0,6,15,4,3
"2610",87462,201207130009,2012,7,13,0,95,10,35.328587,43.950026,4,0,1,1,1,0,1,1,0,3,14,67,95,0,0,6,16,0,3
"2611",41529,199206220003,1992,6,22,0,6,10,36.466667,7.433333,1,0,1,1,1,0,0,1,0,3,3,22,6,0,0,6,16,0,7
"2612",80035,201101270002,2011,1,27,0,199,8,46.80012,9.83089,1,0,1,1,1,0,0,1,0,3,1,8,199,0,0,6,16,0,1
"2613",107673,201407080075,2014,7,9,0,214,9,47.857597,39.754063,1,0,1,1,0,1,0,1,0,2,4,36,214,0,0,5,5,0,1
"2614",4302,197710090001,1977,10,9,1,45,3,6.828333,-75.513056,2,0,1,1,1,0,0,1,0,6,1,1,69,0,0,13,21,0,6
"2615",124071,201511050016,2015,11,5,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,2,1,7,95,0,0,5,5,1,7
"2616",104487,201404190045,2014,4,19,1,214,9,48.851688,37.613808,1,0,1,1,1,0,0,1,0,6,3,25,214,0,0,13,23,0,4
"2617",106009,201405270007,2014,5,27,0,182,11,4.148488,44.214375,1,0,1,1,0,1,0,1,0,9,4,29,422,0,0,13,27,10,7
"2618",33215,199002190006,1990,2,19,0,45,3,10.413711,-75.533549,1,0,1,1,1,0,1,1,0,3,3,22,45,0,0,6,16,0,4
"2619",74207,200907130028,2009,7,13,0,160,5,14.704171,120.982384,1,0,1,1,1,0,0,1,0,3,1,3,160,0,0,6,16,0,1
"2620",140639,201706110001,2017,6,11,0,173,10,26.587351,49.984146,1,0,1,1,0,1,0,1,0,3,4,29,173,0,0,6,16,1,3
"2621",79739,201012290007,2010,12,29,0,205,5,6.190088,101.797961,4,0,1,1,1,0,0,1,0,3,2,18,205,0,0,6,15,0,3
"2622",45330,199406240008,1994,6,24,0,78,8,37.99749,23.762728,1,0,1,1,1,0,0,1,0,3,7,46,422,0,0,6,16,0,2
"2623",68783,200803170006,2008,3,17,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,76,95,0,0,6,11,6,8
"2624",41523,199206210002,1992,6,21,0,155,10,32.222271,35.253506,1,0,1,1,1,0,0,1,0,1,22,109,155,0,0,5,3,1,4
"2625",29417,198901040005,1989,1,4,0,45,3,2.771723,-77.664614,1,0,1,1,1,-9,0,1,0,1,3,25,45,0,0,5,2,1,7
"2626",32402,198911090015,1989,11,9,0,137,11,-25.891968,32.605135,1,0,1,1,1,0,0,1,0,2,14,73,137,0,0,5,2,9,1
"2627",114309,201501140045,2015,1,14,0,19,6,23.791275,90.418205,1,0,1,1,1,0,0,1,0,3,14,68,19,0,0,6,17,1,1
"2628",33522,199003270011,1990,3,27,0,110,10,33.356006,35.658855,1,0,1,1,1,0,0,1,0,1,15,85,217,0,0,5,2,1,3
"2629",7994,198001140007,1980,1,14,0,61,2,13.841095,-88.832936,1,0,1,1,1,0,0,1,0,2,14,75,61,0,0,5,2,0,1
"2630",109212,201408140063,2014,8,14,0,96,8,55.029987,-7.777089,1,0,1,1,1,0,1,0,0,3,2,15,96,0,0,6,31,0,3
"2631",125525,201512240011,2015,12,24,0,95,10,33.460819,44.157433,1,0,1,1,1,0,0,1,0,3,1,7,95,0,0,6,16,2,1
"2632",130922,201606140023,2016,6,14,0,141,6,26.540711,86.748592,1,0,1,1,1,0,0,1,0,3,14,76,141,0,0,6,17,0,7
"2633",52469,199706120001,1997,6,12,0,153,6,31.408822,73.083021,1,0,1,1,1,-9,1,1,0,2,14,84,153,0,0,5,5,1,4
"2634",107812,201407110072,2014,7,11,0,37,11,11.349162,14.405208,2,0,1,1,1,0,0,1,0,2,3,25,37,0,0,5,2,0,8
"2635",140956,201706210024,2017,6,21,0,198,8,55.431188,13.824416,1,1,1,1,1,0,0,1,0,2,14,65,198,0,0,8,18,0,2
"2636",92705,201304100001,2013,4,10,0,98,8,45.541188,10.219444,1,0,1,1,1,0,0,0,0,3,2,20,98,0,0,6,9,0,4
"2637",93425,201305050032,2013,5,5,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,1,0,3,14,76,95,0,0,6,11,1,3
"2638",109918,201409050030,2014,9,5,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,74,95,0,0,6,16,3,3
"2639",103422,201403240054,2014,3,24,0,205,5,13.866642,100.496338,1,0,1,1,1,0,1,1,0,3,2,21,205,0,0,6,11,0,3
"2640",6682,197905100007,1979,5,10,0,61,2,13.69288,-89.199161,1,0,1,1,1,0,0,1,0,5,10,53,61,0,0,5,5,0,3
"2641",62411,200505050002,2005,5,5,0,217,1,40.697132,-73.931351,1,0,1,1,1,0,0,1,0,3,7,46,216,0,0,6,7,0,8
"2642",26408,198712270001,1987,12,27,0,45,3,7.377136,-73.914562,1,0,1,1,1,0,0,0,0,2,19,99,45,0,0,5,2,0,2
"2643",67748,200711040011,2007,11,4,0,92,6,34.526179,74.254614,1,0,1,1,1,1,0,1,0,2,4,34,92,0,0,5,5,0,1
"2644",57040,200011000001,2000,11,0,0,98,8,45.952924,12.415,1,0,0,1,1,1,0,1,0,3,14,67,98,0,0,6,16,0,3
"2645",131219,201606230048,2016,6,23,0,160,5,7.784172,122.583282,1,0,1,1,1,0,0,0,0,3,2,21,160,0,0,6,16,0,1
"2646",30579,198905100020,1989,5,10,0,45,3,3.69748,-73.69899,1,0,1,1,0,1,0,1,0,2,4,29,45,0,0,5,2,2,3
"2647",118167,201505050029,2015,5,5,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,16,1,1
"2648",112812,201411290003,2014,11,29,0,95,10,34.18611,45.125892,2,0,1,1,1,0,0,0,0,3,20,107,95,0,0,6,15,0,3
"2649",51887,199703080001,1997,3,8,0,130,1,20.76541,-104.078886,1,0,0,1,1,1,0,1,0,6,14,67,217,0,0,13,23,0,1
"2650",110686,201409270051,2014,9,27,0,95,10,33.976418,44.336311,1,0,1,1,1,0,1,1,0,3,3,25,95,0,0,6,16,0,3
"2651",132184,201607270013,2016,7,25,1,4,6,32.279536,66.087903,1,0,1,1,1,0,0,1,0,6,3,24,4,0,0,13,23,3,3
"2652",46426,199412150032,1994,12,15,0,153,6,24.891115,67.143311,1,0,1,1,1,0,1,1,0,2,14,73,153,0,0,8,20,0,7
"2653",24539,198704100013,1987,4,10,0,61,2,13.921389,-89.845,1,0,1,1,1,0,1,1,0,2,14,73,61,0,0,5,2,0,1
"2654",35758,199011270019,1990,11,27,0,61,2,13.69288,-89.199161,1,0,1,1,1,0,1,1,0,3,21,107,61,0,0,6,16,0,6
"2655",45453,199407170008,1994,7,17,0,45,3,0.49765,-76.49768,1,0,1,1,1,0,0,1,0,3,6,44,45,0,0,6,16,0,1
"2656",125187,201512120037,2015,12,12,0,60,10,31.250196,34.24128,1,0,1,1,1,0,0,1,0,2,14,68,60,0,0,5,5,1,3
"2657",52787,199707150004,1997,7,15,0,130,1,32.451368,-114.771669,1,0,1,1,1,0,0,1,0,1,10,53,130,0,0,5,5,1,2
"2658",59119,200203240003,2002,3,24,0,229,11,-1.658427,29.220463,1,0,1,1,1,0,0,1,0,3,15,85,229,0,0,6,7,2,7
