"","iyear","imonth","iday","extended","country","region","latitude","longitude","specificity","vicinity","crit1","crit2","crit3","doubtterr","multiple","success","suicide","attacktype1","targtype1","targsubtype1","natlty1","guncertain1","individual","weaptype1","weapsubtype1","nkill","nwound","property","Cluster"
"8415",1990,11,1,0,110,10,33.888523,35.503513,1,0,1,1,1,-9,0,1,0,3,1,11,110,0,0,6,16,0,0,1,3
"8416",2013,9,19,0,153,6,34.006004,71.53743,1,0,1,1,1,0,0,1,0,2,15,86,153,0,0,6,7,3,13,1,5
"8417",1987,10,5,0,43,3,-33.366238,-70.505302,1,0,1,1,1,0,1,0,0,3,14,79,43,0,0,6,16,0,0,0,7
"8418",1998,8,14,0,45,3,6.95284,-71.87514,3,0,1,1,1,0,0,1,0,3,21,108,45,0,0,6,28,0,0,1,7
"8419",2015,8,7,0,160,5,6.535859,122.145976,1,0,1,1,0,1,0,1,0,3,4,29,160,0,0,6,17,2,0,0,6
"8420",2012,8,8,0,167,9,43.200403,46.65996,1,0,1,1,1,0,0,0,0,1,14,69,167,0,0,5,5,0,1,0,5
"8421",2017,7,24,0,213,11,0.383308,32.924328,1,0,1,1,1,0,0,0,0,1,2,14,213,0,0,8,20,0,0,1,6
"8422",2010,8,25,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,1,0,3,14,67,95,0,0,6,17,0,3,0,5
"8423",2000,4,9,0,217,1,33.44826,-112.075774,1,0,1,1,1,1,0,1,0,7,14,76,217,1,0,8,18,0,0,1,7
"8424",1977,3,7,0,603,8,54.446968,-6.39292,1,0,1,1,1,0,0,1,0,2,14,69,233,0,0,5,5,1,1,0,5
"8425",1986,10,31,0,183,11,-29.965819,30.882976,1,0,1,1,1,0,0,1,0,3,3,25,183,0,0,6,7,1,0,0,6
"8426",2013,6,30,0,95,10,33.375759,44.702866,1,0,1,1,1,0,0,1,0,3,14,79,95,0,0,6,16,12,24,0,5
"8427",2017,12,6,0,95,10,37.123961,44.063174,1,0,1,1,1,0,0,1,0,3,14,73,95,0,0,6,16,2,0,1,5
"8428",1981,9,15,0,94,10,35.724533,51.40519,1,0,1,1,1,-9,0,1,0,3,1,7,94,0,0,6,16,2,20,1,3
"8429",2015,5,25,0,4,6,34.199784,62.140729,1,0,1,1,1,0,0,1,0,1,14,68,4,0,0,5,5,1,0,0,5
"8430",2016,8,9,0,217,1,41.154049,-73.990929,1,0,1,1,1,0,1,1,0,3,15,85,217,0,0,6,17,0,0,1,5
"8431",2008,12,1,0,92,6,17.942064,82.384419,1,0,1,1,1,0,0,1,0,2,14,67,92,0,0,5,5,2,0,-9,2
"8432",2017,4,3,0,182,11,2.059819,45.326115,1,0,1,1,1,0,0,1,0,2,14,68,182,0,0,5,3,1,0,0,5
"8433",2012,4,5,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,1,1,3,3,23,153,0,0,6,15,5,14,1,6
"8434",1987,4,11,0,159,3,-9.06493,-78.579683,1,0,1,1,1,-9,0,1,0,9,2,21,159,0,0,13,23,0,0,1,3
"8435",2015,12,21,0,141,6,26.597074,87.167753,1,0,1,1,1,0,0,1,0,7,1,5,141,0,0,8,18,0,0,1,8
"8436",2015,11,9,0,4,6,34.016449,64.526645,3,0,1,1,1,0,0,1,0,2,14,77,4,0,0,5,5,3,0,0,5
"8437",2016,1,29,0,95,10,35.446676,44.343306,2,0,1,1,1,0,0,1,0,3,21,106,95,0,0,6,17,0,0,1,5
"8438",1995,9,21,0,167,9,42.98542,47.450668,1,0,1,1,1,-9,0,1,0,4,19,99,173,0,0,5,2,0,2,0,3
"8439",2015,11,24,0,60,10,31.126646,33.800865,1,0,1,1,1,0,1,0,1,3,1,8,60,0,0,6,15,1,0,0,6
"8440",2012,3,30,0,228,10,12.825647,44.846416,1,0,1,1,0,1,0,0,0,2,4,27,228,1,0,5,2,0,0,0,6
"8441",2014,6,14,0,4,6,34.659199,69.245255,3,0,1,1,1,0,0,1,0,3,2,19,4,0,0,6,16,0,0,0,6
"8442",2013,6,23,0,200,10,34.598415,36.552509,1,0,1,1,1,0,0,1,0,2,15,85,200,0,0,5,5,3,0,0,5
"8443",2009,12,27,0,92,6,18.364195,81.892418,1,0,1,1,1,0,1,1,0,3,2,21,92,1,0,6,16,0,0,1,6
"8444",2009,2,18,0,153,6,34.92969,72.416834,1,0,1,1,1,0,0,1,0,6,10,53,153,0,0,13,23,1,0,0,8
"8445",2017,10,14,0,182,11,2.059819,45.326115,1,0,1,1,1,0,1,1,1,3,1,8,182,0,0,6,15,588,316,1,4
"8446",2000,11,14,0,45,3,3.429344,-76.516037,1,0,1,1,1,0,1,1,0,3,3,22,45,0,0,6,16,0,8,1,7
"8447",2013,2,7,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,84,95,0,0,6,29,0,1,1,5
"8448",2014,8,14,0,200,10,36.617964,38.782846,2,0,1,1,1,0,1,1,0,3,14,75,200,0,0,6,11,0,0,1,5
"8449",2015,12,26,0,4,6,34.84569,69.215043,3,0,1,1,1,0,0,0,0,3,20,107,153,0,0,6,8,0,0,0,5
"8450",1999,8,11,0,92,6,26.678779,92.857672,3,0,1,1,1,1,0,1,0,3,4,34,92,1,0,6,16,5,9,1,6
"8451",2017,6,16,1,209,10,37.754151,39.316765,3,0,1,1,1,0,0,1,0,6,8,48,209,0,0,13,23,1,0,0,8
"8452",2010,7,19,0,95,10,33.349159,43.784199,1,0,1,1,1,0,0,1,0,1,17,94,95,0,0,6,29,1,3,1,5
"8453",2009,4,20,0,160,5,7.111828,124.824596,1,0,1,1,1,0,0,1,0,3,19,101,160,0,0,6,17,0,4,1,5
"8454",1987,5,5,0,61,2,14.622869,-90.47916,5,0,1,1,0,1,0,1,0,2,4,27,61,0,0,5,2,0,0,1,7
"8455",1984,5,10,0,45,3,4.667128,-74.106056,1,0,1,1,0,1,0,1,0,3,4,28,45,0,0,6,15,2,20,1,7
"8456",2015,6,2,0,45,3,1.41608,-75.87266,1,0,1,1,1,0,0,0,0,9,1,6,45,0,0,13,24,0,0,0,8
"8457",1978,11,9,0,45,3,4.667128,-74.106056,1,0,1,1,1,0,0,1,0,2,1,4,217,0,0,5,2,0,0,1,7
"8458",1984,2,15,0,45,3,6.242026,16.083197,5,0,1,1,1,0,0,1,0,7,1,12,45,0,0,13,23,0,0,1,8
"8459",1983,9,18,0,145,2,12.753489,-87.390392,1,0,1,1,0,1,0,1,0,2,4,29,145,0,0,5,2,6,0,1,7
"8460",2000,8,29,0,183,11,-33.941849,18.41964,1,0,1,1,1,0,0,1,0,3,7,46,217,0,0,6,16,0,0,1,6
"8461",2012,6,12,0,4,6,33.598633,69.228996,1,0,1,1,1,0,0,1,0,3,14,67,4,0,0,6,16,1,20,0,5
"8462",2013,10,13,0,153,6,24.891115,67.143311,1,0,0,1,1,1,0,1,0,3,1,6,153,0,0,6,7,1,5,-9,2
"8463",2006,1,27,0,4,6,31.825871,64.576431,1,0,1,1,1,0,0,1,0,3,3,25,4,0,0,6,12,2,2,1,6
"8464",1996,8,25,0,60,10,27.732365,30.843773,1,0,1,1,1,0,0,1,0,2,14,76,60,0,0,5,5,4,1,1,5
"8465",2010,4,10,0,4,6,33.279501,69.598588,2,0,1,1,1,0,0,1,0,7,1,12,92,1,0,8,18,0,0,1,8
"8466",2007,8,20,0,153,6,33.528893,71.056122,1,0,1,1,1,0,0,1,1,3,3,25,153,1,0,6,15,4,17,0,6
"8467",1992,8,28,0,209,10,41.106178,28.689863,1,0,1,1,1,0,0,1,0,3,7,46,216,0,0,6,16,0,0,1,6
"8468",2011,10,25,0,205,5,6.545499,101.2799,1,0,1,1,1,0,1,1,0,3,8,49,205,0,0,6,15,0,3,-9,2
"8469",2013,4,17,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,20,107,95,0,0,6,16,2,0,0,5
"8470",2012,3,9,1,153,6,30.684167,66.727778,1,1,1,1,1,0,0,1,0,6,2,18,153,0,0,5,5,4,0,0,6
"8471",1986,3,15,0,145,2,13.62679,-85.8254,1,0,1,1,0,1,0,1,0,2,4,31,145,0,0,5,2,0,0,1,7
"8472",2002,2,19,0,155,10,32.284631,35.074533,1,0,1,1,1,0,0,0,0,2,14,71,97,0,0,5,5,0,2,1,5
"8473",2011,4,13,0,95,10,35.45211,44.375465,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,15,1,16,1,5
"8474",1989,11,22,0,110,10,33.888523,35.503513,1,0,1,1,1,0,0,1,0,1,2,17,110,0,0,6,15,16,36,1,6
"8475",1996,8,17,0,45,3,6.242026,-75.564766,1,0,1,1,1,0,0,1,0,3,1,11,45,0,0,6,16,1,21,1,7
"8476",1990,6,2,0,83,2,16.912033,-90.299578,4,0,1,1,0,1,0,1,0,3,4,32,61,0,0,6,8,0,0,1,7
"8477",2015,6,10,0,123,11,10.31921,-6.076768,1,0,1,1,1,0,0,1,0,2,3,25,123,0,0,5,5,1,2,1,6
"8478",2014,6,9,0,95,10,33.693409,44.796085,1,0,1,1,1,0,0,1,0,2,4,36,95,0,0,5,5,6,0,0,6
"8479",1996,10,26,0,45,3,6.1876,-74.99429,1,0,1,1,1,0,1,1,0,3,21,107,45,0,0,6,16,0,0,1,7
"8480",1990,10,16,0,53,8,35.166763,33.367615,1,0,1,1,1,0,0,1,0,3,10,53,53,1,0,6,16,0,0,1,5
"8481",1991,6,8,0,235,9,44.743767,15.706793,1,0,1,1,1,-9,0,1,0,6,3,25,235,0,0,5,3,0,0,0,3
"8482",2003,1,1,0,160,5,6.697343,125.082779,1,0,1,1,1,0,0,1,0,3,14,74,160,0,0,6,7,9,32,-9,2
"8483",1985,10,16,0,61,2,13.44194,-88.15139,1,0,1,1,1,0,0,1,0,2,1,9,61,0,0,5,2,0,0,1,7
"8484",2014,6,13,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,1,0,1,3,25,153,0,0,5,5,1,0,1,6
"8485",2016,8,26,0,4,6,36.237101,64.865068,3,0,1,1,1,0,0,1,0,2,4,36,4,0,0,5,5,6,11,0,6
"8486",2013,4,21,0,4,6,32.381121,64.791763,3,0,1,1,1,0,0,1,0,3,14,73,4,0,0,6,12,0,2,1,5
"8487",1991,6,17,0,159,3,-11.967368,-76.978462,1,0,1,1,1,-9,0,1,0,2,3,22,159,0,0,5,2,0,0,1,3
"8488",1988,12,27,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,0,0,1,7,45,173,0,0,5,3,0,1,0,6
"8489",2014,10,8,0,113,10,32.529945,13.025373,1,0,1,1,1,0,0,1,0,3,15,86,113,1,0,6,11,5,7,1,5
"8490",2013,11,14,0,4,6,34.34443,61.492532,3,0,1,1,1,0,0,1,0,2,3,24,4,0,0,5,5,1,1,0,6
"8491",1987,12,25,0,45,3,43.825645,44.375465,5,0,1,1,1,0,0,1,0,2,14,75,45,0,0,5,2,4,0,1,5
"8492",2016,7,5,0,229,11,0.696877,29.519697,1,0,1,1,1,0,1,1,0,2,14,67,229,0,0,5,5,3,0,0,5
"8493",2014,12,1,0,147,11,11.974328,8.50026,1,0,1,1,1,0,0,0,1,3,8,49,147,0,0,6,13,0,0,0,6
"8494",2014,4,9,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,1,0,3,14,67,95,1,0,6,15,2,11,0,5
"8495",2013,4,7,0,92,6,23.04917,84.541669,1,0,1,1,1,0,1,1,0,3,2,21,92,0,0,6,16,0,0,1,6
"8496",2016,1,11,1,200,10,35.333061,40.138737,1,0,1,1,1,0,0,1,0,6,14,77,200,0,0,13,23,2,0,0,8
"8497",1971,11,7,0,603,8,54.463367,-6.328597,1,0,1,1,0,1,0,1,0,1,4,34,216,0,0,5,5,1,3,0,6
"8498",1997,11,1,0,130,1,19.195056,-100.137867,1,0,1,1,1,-9,0,1,0,1,14,68,130,0,0,5,5,1,0,0,3
"8499",1997,1,16,0,235,9,42.672479,21.163748,1,0,1,1,1,0,0,1,0,3,8,50,175,0,0,6,15,0,2,1,6
"8500",2010,5,22,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,1,17,94,95,0,0,6,29,1,0,1,5
"8501",1989,10,1,0,45,3,4.667128,-74.106056,1,0,1,1,1,0,1,1,0,3,8,49,45,0,0,6,16,0,0,1,7
"8502",1983,10,16,0,159,3,-13.531688,-71.966924,1,0,1,1,1,0,0,1,0,3,21,107,159,0,0,6,16,0,0,1,7
"8503",1986,1,20,0,159,3,-10.680652,-76.259918,1,0,1,1,1,0,1,1,0,3,14,79,159,0,0,6,16,0,0,1,7
"8504",1987,8,24,0,183,11,-26.252697,27.870275,1,0,1,1,1,0,0,1,0,3,3,23,183,0,0,6,7,0,10,1,6
"8505",2017,3,26,0,92,6,33.909212,74.997163,1,0,1,1,1,0,0,0,0,1,3,25,92,0,0,5,2,2,1,0,6
"8506",2015,7,7,0,160,5,7.661141,125.55897,2,0,1,1,0,1,0,1,0,3,4,29,160,0,0,6,8,0,2,0,6
"8507",2017,5,27,0,95,10,36.354145,43.14357,1,0,1,1,1,0,1,0,0,3,20,107,95,0,0,6,17,0,0,0,5
"8508",2014,12,1,0,147,11,11.840929,13.141459,1,0,1,1,1,0,1,1,1,3,14,74,147,0,0,6,13,3,23,1,5
"8509",2013,6,20,0,95,10,33.420948,43.295662,1,0,1,1,1,0,0,1,1,3,2,19,95,0,0,6,13,4,7,1,6
"8510",1994,2,23,0,6,10,36.763763,3.055413,1,0,1,1,1,0,0,1,0,2,3,23,6,1,0,5,2,7,0,1,6
"8511",1996,4,23,0,45,3,4.667128,-74.106056,1,0,1,1,1,0,0,1,0,3,3,22,45,1,0,6,16,0,0,1,7
"8512",2006,4,14,0,167,9,59.853371,30.348433,1,0,1,1,1,1,0,1,0,8,14,71,4,0,0,9,22,0,1,0,8
"8513",1979,5,31,0,69,8,48.856644,2.34233,1,0,1,1,1,0,0,1,0,3,1,3,69,0,0,6,16,0,0,1,6
"8514",1996,7,7,0,101,4,35.689125,139.747742,1,0,1,1,1,-9,0,1,0,3,1,7,101,0,0,6,16,0,0,1,3
"8515",2008,8,12,0,44,4,39.438028,76.450035,1,0,1,1,1,0,0,1,0,2,3,25,44,0,0,9,23,3,1,0,6
"8516",2009,4,23,0,95,10,36.354145,43.14357,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,7,0,4,-9,2
"8517",2001,5,25,0,97,10,32.434788,34.92157,1,0,1,1,1,0,0,1,1,3,14,67,97,0,0,6,15,2,60,0,4
"8518",2015,8,5,0,4,6,35.804295,69.287754,4,0,1,1,1,0,1,1,0,7,15,86,4,0,0,8,18,0,0,1,5
"8519",2015,9,5,0,229,11,0.651881,29.497663,1,1,1,1,1,0,1,1,0,2,14,67,229,0,0,9,23,4,7,0,5
"8520",1983,9,28,0,61,2,13.5,-88.35,1,0,1,1,1,0,0,1,0,2,14,75,61,0,0,5,2,0,0,1,7
"8521",2016,10,23,0,147,11,9.765259,8.85971,2,0,1,1,1,0,0,1,0,2,3,25,147,1,0,5,5,1,0,0,6
"8522",1991,11,24,0,603,8,54.607712,-5.95621,1,0,1,1,1,-9,0,1,0,1,14,69,233,0,0,13,23,1,0,0,3
"8523",2014,4,21,0,4,6,42.628029,20.151144,5,0,1,1,0,1,0,1,0,3,4,34,4,0,0,6,16,1,0,0,6
"8524",1985,8,16,0,160,5,14.679084,120.539549,4,0,1,1,1,0,1,1,0,9,21,107,160,0,0,13,23,0,0,1,8
"8525",2017,7,16,0,4,6,36.290184,64.89045,1,0,1,1,1,0,0,1,0,3,3,25,4,0,0,6,16,1,1,-9,2
"8526",2016,6,15,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,75,95,0,0,6,16,2,4,-9,2
"8527",1990,11,12,0,101,4,35.689125,139.747742,1,0,1,1,0,1,0,1,0,3,4,27,101,0,0,6,11,0,0,1,6
"8528",2000,7,22,0,45,3,2.77772,-75.25743,1,0,1,1,1,0,0,1,0,1,4,34,45,1,0,5,5,1,0,0,7
"8529",2008,4,25,0,153,6,28.342315,64.478134,1,0,1,1,1,0,0,1,0,2,1,12,153,1,0,13,21,0,3,1,8
"8530",1992,12,3,0,69,8,41.918891,8.737554,4,0,1,1,1,0,1,1,0,3,2,21,69,0,0,6,16,0,0,1,6
"8531",1989,9,28,0,61,2,13.69288,-89.199161,1,0,1,1,1,0,0,1,0,2,3,25,61,0,0,5,2,1,0,0,7
"8532",2013,6,22,0,95,10,36,42.466667,2,0,1,1,1,0,0,1,1,3,3,23,95,0,0,6,15,5,6,0,6
"8533",1995,7,25,0,185,8,41.400635,2.150913,1,0,1,1,1,-9,0,1,0,1,3,25,185,0,0,9,23,1,0,0,3
"8534",2011,10,7,0,92,6,19.203477,81.934532,3,0,1,1,1,0,0,1,0,3,4,39,92,1,0,6,8,4,0,1,6
"8535",1995,10,4,0,153,6,24.891115,67.143311,1,0,1,1,1,-9,0,1,0,1,14,67,153,0,0,13,23,1,0,0,3
"8536",2001,8,5,0,45,3,1.66872,-77.01234,1,0,1,1,1,0,0,1,0,1,2,18,45,0,0,5,5,1,0,0,7
"8537",2014,7,10,0,200,10,33.333523,36.203033,1,0,1,1,0,1,0,1,0,9,4,36,200,0,0,13,23,0,0,-9,8
"8538",2012,2,29,0,78,8,37.942879,23.64705,1,0,1,1,1,0,0,1,0,3,1,5,78,0,0,6,17,0,0,1,6
"8539",2010,8,24,0,4,6,32.851768,68.454987,3,0,1,1,1,0,0,0,0,1,3,25,4,0,0,6,17,0,7,1,6
"8540",1981,12,20,0,603,8,55.011562,-7.312045,1,0,1,1,0,1,0,1,0,3,4,34,216,1,0,6,16,0,1,1,6
"8541",2014,12,15,0,182,11,2.458619,44.98276,2,0,1,1,0,1,1,1,1,3,4,34,182,0,0,6,13,11,27,0,6
"8542",2007,6,7,0,205,5,6.381892,101.506227,3,0,1,1,1,0,0,1,0,1,3,25,205,0,0,5,3,1,0,0,6
"8543",2017,11,7,0,4,6,34.14575,68.78275,1,1,1,1,1,0,0,1,1,3,3,22,4,0,0,6,15,15,0,-9,2
"8544",1990,11,29,0,101,4,35.011636,135.768029,1,0,1,1,1,-9,0,1,0,7,1,5,101,0,0,8,18,0,0,1,3
"8545",1984,2,17,0,217,1,36.846825,-76.285069,1,0,1,1,1,0,0,1,0,3,5,40,217,0,0,6,31,0,0,1,7
"8546",2000,10,4,0,99,11,5.316667,-4.033333,1,0,1,1,1,0,0,1,0,3,19,101,99,0,0,6,16,4,6,1,5
"8547",2012,9,12,0,45,3,11.354774,-72.520483,4,0,1,1,1,0,0,1,0,3,1,10,45,0,0,6,16,0,0,1,7
"8548",2016,4,2,0,95,10,33.431496,43.384418,1,0,1,1,0,1,0,1,0,3,4,34,95,0,0,6,16,1,6,0,6
"8549",2012,3,12,0,603,8,54.607712,-5.95621,1,0,1,1,1,0,0,0,0,3,14,73,233,0,0,6,31,0,0,0,5
"8550",2014,8,5,0,97,10,31.418982,34.607343,3,0,1,1,1,0,1,1,0,3,14,76,97,0,0,6,11,0,0,1,5
"8551",1992,10,18,1,205,5,13.785793,100.560852,1,0,1,1,1,0,0,1,0,3,7,46,138,0,0,6,16,0,0,1,6
"8552",1990,7,27,0,8,11,-33.920019,9.174508,5,0,1,1,1,0,0,1,0,3,21,108,21,0,0,6,16,0,0,1,5
"8553",2016,5,8,0,160,5,15.582889,120.918424,3,0,1,1,1,0,0,1,0,3,2,15,160,0,0,6,7,0,0,1,6
"8554",2012,10,8,0,92,6,24.772817,93.828127,1,0,1,1,0,1,0,1,0,3,4,29,92,0,0,6,16,0,0,0,6
"8555",2017,8,16,0,205,5,6.760278,101.293333,3,0,1,1,1,0,1,1,0,4,14,73,205,0,0,5,5,0,7,1,5
"8556",2013,12,1,0,603,8,54.607712,-5.95621,1,0,1,1,1,0,0,1,0,2,14,68,233,0,0,8,18,0,0,1,5
"8557",2016,7,31,0,4,6,33.317006,68.453476,3,0,1,1,0,1,1,1,0,9,4,27,4,0,0,13,23,4,1,0,8
"8558",2016,2,18,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,1,7,95,0,0,6,16,1,7,-9,2
"8559",1984,5,9,0,43,3,-36.816006,-73.037659,1,0,1,1,1,0,0,1,0,3,19,100,43,0,0,6,16,0,0,1,7
"8560",2008,10,30,0,92,6,25.321445,93.028497,3,0,1,0,1,1,0,1,0,2,17,93,92,1,0,5,5,1,0,0,1
"8561",2008,12,28,0,95,10,30.510054,47.778095,1,1,1,1,1,0,0,1,0,3,14,73,95,0,0,6,29,0,4,1,5
"8562",2015,12,20,0,155,10,31.701906,35.22699,1,0,1,1,1,0,0,1,0,2,14,67,155,0,0,9,23,0,1,0,5
"8563",1994,2,7,1,160,5,14.596051,120.978666,1,0,1,1,1,-9,0,1,0,6,1,7,160,0,0,5,2,0,0,0,3
"8564",1994,11,28,0,75,8,53.553813,9.991586,1,0,1,1,1,0,0,1,0,7,1,2,209,0,0,8,18,0,0,1,8
"8565",1998,7,31,0,6,10,35.170867,0.359615,1,0,1,1,1,1,0,1,0,6,14,71,6,1,0,6,16,3,7,0,5
"8566",1985,5,15,0,61,2,13.253889,-88.247778,1,0,1,1,1,0,0,1,0,6,2,15,61,0,0,13,23,0,0,0,8
"8567",2012,7,8,0,603,8,54.463367,-6.328597,1,0,1,1,1,0,0,1,0,7,14,76,233,0,0,8,19,0,0,1,5
"8568",2017,2,11,1,153,6,32.629181,70.582558,1,1,1,1,1,0,0,1,0,6,2,18,153,0,0,5,5,0,0,1,6
"8569",2005,7,13,1,95,10,36.266667,44.623825,5,0,1,1,1,0,0,1,0,6,3,25,95,0,0,13,23,2,0,0,8
"8570",2013,1,25,0,167,9,42.050142,48.280543,1,0,1,1,1,0,1,1,0,3,3,25,167,0,0,6,16,0,0,-9,2
"8571",1985,6,8,0,45,3,4.667128,-74.106056,1,0,1,1,1,0,1,1,0,7,19,99,45,1,0,8,18,0,0,1,7
"8572",1988,8,20,0,603,8,54.600305,-7.298402,1,0,1,1,0,1,0,1,0,3,4,35,216,0,0,6,16,8,28,1,6
"8573",2007,9,7,0,186,6,7.730997,81.674729,3,0,1,1,1,0,0,1,0,3,14,77,186,1,0,6,8,3,0,0,5
"8574",2016,8,20,0,182,11,3.312293,43.47213,1,0,1,1,1,0,0,1,0,9,3,25,182,0,0,13,21,1,0,0,8
"8575",1978,7,23,0,69,8,41.387174,9.159269,1,0,1,1,1,0,0,1,0,3,1,11,69,0,0,6,16,2,1,1,6
"8576",2009,8,12,0,74,7,43.00732,40.989151,1,0,1,1,1,0,0,1,0,3,1,2,74,0,0,6,17,0,0,0,6
"8577",1987,1,24,0,106,10,36.266667,74.8333,5,0,1,1,1,0,0,1,0,3,3,22,106,1,0,13,23,0,0,1,8
"8578",2014,6,8,0,160,5,10.841287,123.499336,1,0,1,1,1,0,0,1,0,3,1,5,160,0,0,6,16,0,0,1,6
"8579",1987,4,13,0,45,3,5.126434,-74.385545,1,0,1,1,1,0,1,1,0,1,14,67,45,0,0,5,3,1,0,0,7
"8580",1992,12,26,0,159,3,-11.967368,-76.978462,1,0,1,1,1,0,0,1,0,3,1,1,159,0,0,6,16,0,0,1,7
"8581",1982,9,2,0,45,3,3.123889,-73.751389,1,0,1,1,1,0,0,1,0,2,14,75,45,0,0,5,2,30,4,1,7
"8582",1988,3,27,0,160,5,17.08829,120.978691,4,0,1,1,1,0,0,1,0,6,2,18,160,0,0,13,23,0,0,0,8
"8583",2016,12,11,0,182,11,2.792833,41.014359,1,0,1,1,0,1,0,1,0,3,4,27,182,0,0,6,16,0,3,-9,2
"8584",2008,12,27,0,160,5,6.832987,124.458858,2,0,1,1,1,0,0,1,0,9,14,67,160,1,0,13,23,3,0,-9,8
"8585",2014,5,12,0,4,6,32.927129,66.141526,4,0,1,1,1,0,1,1,0,2,15,85,4,0,0,5,5,1,0,0,5
"8586",2014,2,27,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,1,0,2,8,48,153,0,0,5,5,1,1,1,6
"8587",2014,1,14,0,95,10,35.45211,44.375465,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,15,0,4,-9,2
"8588",2013,4,15,0,4,6,34.031203,68.572411,2,0,1,1,0,1,0,1,0,2,4,37,422,0,0,5,5,1,0,0,6
"8589",2010,2,1,0,19,6,23.947269,90.414482,1,0,1,1,1,0,0,1,0,3,14,67,19,1,0,6,17,1,0,-9,2
"8590",2015,4,25,0,60,10,30.608472,33.617577,4,0,1,1,0,1,0,0,0,3,4,34,60,0,0,6,11,0,0,0,6
"8591",2016,8,31,0,200,10,35.291439,36.748001,1,0,1,1,1,0,1,0,0,2,14,75,200,0,0,5,5,7,10,0,5
"8592",1979,9,5,0,185,8,43.291618,-1.977903,1,0,1,1,1,0,0,0,0,3,1,4,69,0,0,6,16,0,0,0,6
"8593",2014,7,14,0,95,10,33.979057,44.937532,2,0,1,1,1,0,0,1,0,3,15,86,95,0,0,6,16,0,0,1,5
"8594",1982,5,2,0,110,10,33.550434,35.370964,1,0,1,1,1,0,0,1,0,3,8,49,110,0,0,6,16,0,1,1,6
"8595",2013,12,4,0,95,10,33.349159,43.784199,1,0,1,1,1,0,0,1,0,2,3,23,95,0,0,5,5,1,1,1,6
"8596",1981,4,15,0,83,2,15.988623,-90.446699,1,0,1,1,1,0,0,1,0,3,21,108,69,0,0,6,16,0,0,1,7
"8597",2016,7,8,0,60,10,31.212225,34.117065,1,0,1,1,1,0,0,1,0,2,14,113,60,0,0,5,5,1,0,0,5
"8598",2011,10,6,0,69,8,48.856644,2.34233,1,0,1,1,1,0,0,1,0,7,10,53,209,1,0,11,23,0,0,-9,8
"8599",1979,9,23,0,65,11,12.126693,124.41541,5,0,1,1,1,0,0,1,0,1,2,18,65,0,0,5,2,1,8,0,6
"8600",2016,6,22,0,95,10,33.420948,43.295662,1,0,1,1,1,0,0,0,0,3,20,107,95,0,0,6,15,0,0,0,5
"8601",2008,1,25,1,153,6,33.42303,70.735813,1,1,1,1,0,1,0,1,0,6,4,34,153,0,0,13,23,0,0,1,8
"8602",1981,11,5,0,83,2,14.70208,-91.2506,4,0,1,1,1,-9,0,1,0,2,14,67,83,0,0,5,3,7,0,0,3
"8603",2014,10,17,0,182,11,2.059819,45.326115,1,1,1,1,0,1,0,1,0,1,4,27,182,0,0,5,5,5,0,-9,2
"8604",2017,3,6,0,182,11,3.926858,41.877171,1,0,1,1,1,0,0,0,0,1,2,19,182,0,0,6,7,0,0,-9,2
"8605",2014,7,5,0,213,11,0.172419,30.085698,3,0,1,1,1,0,1,1,0,2,3,24,213,1,0,5,5,32,5,1,6
"8606",2009,11,10,1,42,11,13.464442,22.197704,1,1,1,1,1,0,0,1,0,6,12,62,69,1,0,13,26,0,0,-9,8
"8607",2013,9,10,0,95,10,33.07835,44.254719,1,0,1,1,1,0,0,1,0,2,14,76,95,0,0,5,5,6,0,0,5
"8608",1999,3,17,0,603,8,54.607712,-5.95621,1,0,1,1,1,0,0,1,0,1,17,93,233,1,0,5,5,1,0,0,5
"8609",1999,10,8,1,147,11,9.531009,69.190369,5,0,1,1,1,0,0,1,0,7,1,1,217,0,0,5,5,0,8,1,6
"8610",2015,9,8,1,113,10,31.197586,16.586681,1,0,1,1,1,0,0,1,0,6,14,77,92,0,0,13,23,0,1,0,8
"8611",1991,2,23,0,101,4,35.772163,140.321777,1,0,1,1,1,0,0,1,0,3,6,44,101,0,0,6,11,0,0,1,6
"8612",1980,8,23,0,205,5,7.286944,96.732788,5,0,1,1,1,-9,0,0,0,9,3,22,205,0,0,13,21,4,0,1,8
"8613",1995,10,13,0,45,3,4.667128,-74.106056,1,0,1,1,1,0,0,1,0,3,7,45,98,0,0,6,9,0,1,1,7
